fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
7.1,145,0.33,4.6,0.05,33,131,0.9942,3.28,0.4,9.6,6
5.6,0.34,0.1,1.3,31,20,68,0.9906,3.36,0.51,11.2,7
6.7,0.19,0.41,15.6,56,75,155,0.9995,3.2,0.44,8.8,6
7.8,0.18,0.46,13.6,52,38,118,998,3.15,0.5,10,6
7.6,0.17,0.45,11.2,54,56,137,997,3.15,0.47,10,5
6.3,0.12,0.36,2.1,44,47,146,0.9914,3.27,0.74,11.4,7
7.3,0.33,0.4,6.85,38,32,138,992,3.03,0.3,11.9,7
5.5,335,0.3,2.5,71,27,128,0.9924,3.14,0.51,9.6,6
7.3,0.33,0.4,6.85,38,32,138,992,3.03,0.3,11.9,7
5.8,0.4,0.42,4.4,47,38.5,245,0.9937,3.25,0.57,9.6,6
7.3,0.22,0.37,14.3,63,48,191,0.9978,2.89,0.38,9,6
7.3,0.22,0.37,14.3,63,48,191,0.9978,2.89,0.38,9,6
6.1,0.36,0.33,1.1,0.05,24,169,0.9927,3.15,0.78,9.5,6
10,0.2,0.39,1.4,0.05,19,152,994,3,0.42,10.4,6
6.9,0.24,0.34,4.7,0.04,43,161,0.9935,3.2,0.59,10.6,6
6.4,0.24,0.32,14.9,47,54,162,0.9968,3.28,0.5,10.2,6
7.1,365,0.14,1.2,55,24,84,0.9941,3.15,0.43,8.9,5
6.8,0.15,0.3,5.3,0.05,40,127,0.9942,3.4,0.39,9.7,6
7.3,0.22,0.37,14.3,63,48,191,0.9978,2.89,0.38,9,6
6.8,0.16,0.4,2.3,37,18,102,0.9923,3.49,0.42,11.4,7
6,0.26,0.32,3.5,28,29,113,0.9912,3.4,0.71,12.3,7
6,0.18,0.27,1.5,89,40,143,0.9923,3.49,0.62,10.8,6
6.9,0.33,0.21,1,53,39,148,0.9927,3.12,0.45,9.4,6
7.7,0.29,0.48,2.3,49,36,178,0.9931,3.17,0.64,10.6,6
7.1,0.39,0.35,12.5,44,26,72,0.9941,3.17,0.29,11.6,5
6.9,0.33,0.21,1,53,39,148,0.9927,3.12,0.45,9.4,6
7.7,0.29,0.48,2.3,49,36,178,0.9931,3.17,0.64,10.6,6
6.6,905,0.19,0.8,48,17,204,0.9934,3.34,0.56,10,5
7.2,0.27,0.27,2.4,48,30,149,0.9936,3.1,0.51,9.2,6
5.1,0.33,0.22,1.6,27,18,89,0.9893,3.51,0.38,12.5,7
5.1,0.33,0.22,1.6,27,18,89,0.9893,3.51,0.38,12.5,7
6.4,0.31,0.28,1.5,37,12,119,0.9919,3.32,0.51,10.4,7
7.3,0.2,0.44,1.4,45,21,98,0.9924,3.15,0.46,10,7
5.7,0.32,0.5,2.6,49,17,155,0.9927,3.22,0.64,10,6
6.4,0.31,0.28,1.5,37,12,119,0.9919,3.32,0.51,10.4,7
7.3,0.2,0.44,1.4,45,21,98,0.9924,3.15,0.46,10,7
7.2,0.28,0.26,12.5,46,48,179,0.9975,3.1,0.52,9,6
7.5,0.35,0.28,9.6,51,26,157,0.9969,3.12,0.53,9.2,6
7.2,0.27,0.27,2.4,48,30,149,0.9936,3.1,0.51,9.2,6
6,0.36,0.39,3.2,27,20,125,991,3.38,0.39,11.3,7
5.1,0.33,0.22,1.6,27,18,89,0.9893,3.51,0.38,12.5,7
5,0.17,0.56,1.5,26,24,115,0.9906,3.48,0.39,10.8,7
6.3,0.39,0.35,5.9,0.04,82.5,260,0.9941,3.12,0.66,10.1,5
6.7,0.21,0.32,5.4,47,29,140,995,3.39,0.46,9.7,6
7,0.3,0.38,14.9,32,60,181,0.9983,3.18,0.61,9.3,7
7,0.3,0.38,14.9,32,60,181,0.9983,3.18,0.61,9.3,7
6.5,0.36,0.32,1.1,31,13,66,0.9916,3.1,0.46,10.6,5
6.1,0.55,0.15,9.8,31,19,125,0.9957,3.36,0.47,10.2,6
7.3,0.24,0.43,2,21,20,69,0.99,3.08,0.56,12.2,6
6.8,0.37,0.51,11.8,44,62,163,0.9976,3.19,0.44,8.8,5
6.8,0.27,0.12,1.3,0.04,87,168,992,3.18,0.41,10,5
8.2,0.28,0.42,1.8,31,30,93,0.9917,3.09,0.39,11.4,5
6.3,0.2,0.4,1.5,37,35,107,0.9917,3.46,0.5,11.4,6
5.9,0.26,0.27,18.2,48,52,168,0.9993,3.35,0.44,9.4,5
6.4,0.19,0.42,2.9,32,32,83,0.9908,3.3,0.41,11.7,6
6.3,0.2,0.4,1.5,37,35,107,0.9917,3.46,0.5,11.4,6
6.8,0.37,0.51,11.8,44,62,163,0.9976,3.19,0.44,8.8,5
6.1,0.35,0.07,1.4,69,22,108,0.9934,3.23,0.52,9.2,5
7.1,0.27,0.31,18.2,46,55,252,1,3.07,0.56,8.7,5
6.8,0.22,0.31,6.3,35,33,170,0.9918,3.24,0.66,12.6,6
6.8,0.27,0.12,1.3,0.04,87,168,992,3.18,0.41,10,5
5.8,0.28,0.34,4,31,40,99,0.9896,3.39,0.39,12.8,7
6.9,0.49,0.24,1.2,49,13,125,0.9932,3.17,0.51,9.4,5
6.3,0.14,0.39,1.2,44,26,116,992,3.26,0.53,10.3,6
8.2,0.28,0.42,1.8,31,30,93,0.9917,3.09,0.39,11.4,5
7.2,0.25,0.39,18.95,38,42,155,0.9999,2.97,0.47,9,6
7.3,0.28,0.36,12.7,0.04,38,140,998,3.3,0.79,9.6,6
7.2,0.19,0.39,1.2,36,32,85,0.9918,3.16,0.5,10.5,5
7.2,0.19,0.39,1.2,36,32,85,0.9918,3.16,0.5,10.5,5
7.2,0.25,0.39,18.95,38,42,155,0.9999,2.97,0.47,9,6
7.3,0.28,0.36,12.7,0.04,38,140,998,3.3,0.79,9.6,6
7.4,0.21,0.27,1.2,41,27,99,0.9927,3.19,0.33,9.8,6
6.8,0.26,0.22,7.7,47,57,210,0.9959,3.1,0.47,9,5
7.4,0.21,0.27,1.2,41,27,99,0.9927,3.19,0.33,9.8,6
7.4,0.31,0.28,1.6,0.05,33,137,0.9929,3.31,0.56,10.5,6
7,0.22,0.31,2.7,0.03,41,136,0.9898,3.16,0.37,12.7,7
7,0.21,0.28,8.7,45,37,222,0.9954,3.25,0.54,10.4,6
7,0.21,0.28,8.6,45,37,221,0.9954,3.25,0.54,10.4,6
7,0.21,0.28,8.6,45,37,221,0.9954,3.25,0.54,10.4,6
6.9,0.23,0.38,8.3,47,47,162,0.9954,3.34,0.52,10.5,7
7,0.21,0.28,8.7,45,37,222,0.9954,3.25,0.54,10.4,6
7,0.21,0.28,8.6,45,37,221,0.9954,3.25,0.54,10.4,6
6.8,0.29,0.5,13.3,53,48,194,0.9974,3.09,0.45,9.4,5
7.8,0.21,0.27,1.2,51,20,89,0.9936,3.06,0.46,9.1,5
7.1,0.31,0.47,13.6,56,54,197,0.9978,3.1,0.49,9.3,5
6.8,0.29,0.5,13.3,53,48,194,0.9974,3.09,0.45,9.4,5
6.4,0.34,0.1,1.1,48,19,84,0.9927,3.21,0.38,9.8,5
7.4,155,0.34,2.3,45,73.5,214,0.9934,3.18,0.61,9.9,7
7.2,0.55,0.09,1.5,108,16,151,0.9938,3.07,0.57,9.2,4
7,0.23,0.36,7.1,28,31,104,0.9922,3.35,0.47,12.1,8
6.9,0.2,0.37,6.2,27,24,97,992,3.38,0.49,12.2,7
6.1,0.28,0.32,2.5,42,23,218.5,0.9935,3.27,0.6,9.8,5
6.6,0.16,0.32,1.4,35,49,186,0.9906,3.35,0.64,12.4,8
7.4,155,0.34,2.3,45,73.5,214,0.9934,3.18,0.61,9.9,7
6.2,0.35,0.04,1.2,0.06,23,108,0.9934,3.26,0.54,9.2,5
6.7,0.22,0.37,1.6,28,24,102,0.9913,3.29,0.59,11.6,7
6.1,0.38,0.2,6.6,33,25,137,0.9938,3.3,0.69,10.4,6
6,0.25,0.28,2.2,26,54,126,0.9898,3.43,0.65,12.9,8
6.6,0.52,0.44,12.2,48,54,245,0.9975,3.26,0.54,9.3,6
6.9,0.24,0.36,20.8,31,40,139,0.9975,3.2,0.33,11,6
7.1,0.32,0.32,11,38,16,66,0.9937,3.24,0.4,11.5,3
5.8,0.28,0.27,2.6,54,30,156,0.9914,3.53,0.42,12.4,5
6.5,0.41,0.24,14,48,24,113,0.9982,3.44,0.53,9.8,6
6.5,0.41,0.24,14,48,24,113,0.9982,3.44,0.53,9.8,6
6.4,0.28,0.29,1.6,52,34,127,0.9929,3.48,0.56,10.5,7
7.2,0.6,0.2,9.9,0.07,21,174,0.9971,3.03,0.54,9.1,5
6.1,0.2,0.25,1.2,38,34,128,0.9921,3.24,0.44,10.1,5
5.9,0.46,0.14,2.7,42,27,160,0.9931,3.46,0.51,10.6,7
6,0.27,0.27,1.6,46,32,113,0.9924,3.41,0.51,10.5,7
6.4,0.28,0.29,1.6,52,34,127,0.9929,3.48,0.56,10.5,7
6.4,0.41,0.24,14,48,24,113,0.9982,3.44,0.53,9.8,6
6.3,0.23,0.31,1.5,22,11,82,0.9892,3.3,0.4,12.9,7
7.1,0.21,0.27,8.6,56,26,111,0.9956,2.95,0.52,9.5,5
6,0.37,0.32,1,53,31,218.5,0.9924,3.29,0.72,9.8,6
6.1,0.43,0.35,9.1,59,83,249,0.9971,3.37,0.5,8.5,5
7.1,0.21,0.27,8.6,56,26,111,0.9956,2.95,0.52,9.5,5
7,0.25,0.29,15.2,47,40,171,0.9982,3.22,0.45,9.3,5
5.9,0.25,0.19,12.4,47,50,162,0.9973,3.35,0.38,9.5,5
6.8,0.32,0.21,2.2,44,15,68,0.9932,3.17,0.39,9.4,6
7.2,0.39,0.62,11,47,66,178,0.9976,3.16,0.5,8.7,5
6.3,0.21,0.58,10,81,34,126,0.9962,2.95,0.46,8.9,5
7,0.14,0.32,9,39,54,141,0.9956,3.22,0.43,9.4,6
6.8,0.32,0.21,2.2,44,15,68,0.9932,3.17,0.39,9.4,6
7.2,0.39,0.62,11,47,66,178,0.9976,3.16,0.5,8.7,5
7.2,0.29,0.53,18.15,47,59,182,0.9992,3.09,0.52,9.6,5
8.6,0.37,0.7,12.15,39,21,158,0.9983,3,0.73,9.3,6
6.5,0.38,0.34,3.4,36,34,200,0.9937,3.14,0.76,10,5
6.6,0.24,0.29,2,23,19,86,0.99,3.25,0.45,12.5,6
7,0.17,0.31,4.8,34,34,132,0.9944,3.36,0.48,9.6,7
5.5,0.16,0.22,4.5,0.03,30,102,0.9938,3.24,0.36,9.4,6
7,0.24,0.51,11,29,55,227,0.9965,3.03,0.61,9.5,5
7.4,0.28,0.36,1.1,28,42,105,0.9893,2.99,0.39,12.4,7
7,0.22,0.28,1.5,37,29,115,0.9927,3.11,0.55,10.5,6
7.1,0.55,0.13,1.7,73,21,165,994,2.97,0.58,9.2,6
6.3,0.22,0.33,1.7,41,67,164,0.9928,3.32,0.56,10.4,6
6.7,0.47,0.34,8.9,43,31,172,0.9964,3.22,0.6,9.2,5
5.9,0.36,0.41,1.3,47,45,104,0.9917,3.33,0.51,10.6,6
5.8,0.25,0.24,13.3,44,41,137,0.9972,3.34,0.42,9.5,5
6.7,0.47,0.34,8.9,43,31,172,0.9964,3.22,0.6,9.2,5
6.2,0.37,0.3,6.6,346,79,200,0.9954,3.29,0.58,9.6,5
6.2,0.18,0.38,1.5,28,36,117,993,3.47,0.54,9.7,6
6,0.16,0.37,1.5,25,43,117,0.9928,3.46,0.51,9.7,6
6.6,0.34,0.28,1.3,35,32,90,0.9916,3.1,0.42,10.7,6
7.4,0.29,0.29,1.6,45,53,180,0.9936,3.34,0.68,10.5,6
7.4,0.26,0.31,7.6,47,52,177,0.9962,3.13,0.45,8.9,6
7,0.28,0.36,1,35,8,70,0.9899,3.09,0.46,12.1,6
7.1,0.23,0.39,1.6,32,12,65,0.9898,3.25,0.4,12.7,7
7.8,0.19,0.26,8.9,39,42,182,996,3.18,0.46,9.9,6
6.3,0.19,0.28,1.8,22,28,158,0.9907,3.2,0.64,11.4,6
6.8,0.2,0.38,4.7,0.04,27,103,994,3.37,0.58,10.7,6
5.7,0.44,0.13,7,25,28,173,0.9913,3.33,0.48,12.5,6
7.2,0.4,0.62,10.8,41,70,189,0.9976,3.08,0.49,8.6,4
6.8,0.23,0.32,1.6,26,43,147,0.9904,3.29,0.54,12.5,6
5.7,335,0.34,1,0.04,13,174,992,3.27,0.66,10,5
7.2,0.4,0.62,10.8,41,70,189,0.9976,3.08,0.49,8.6,4
7.2,0.28,0.54,16.7,45,54,200,999,3.08,0.49,9.5,6
6.8,0.19,0.58,14.2,38,51,164,0.9975,3.12,0.48,9.6,6
6.4,0.3,0.3,2.25,38,8,210,0.9937,3.2,0.62,9.9,6
6.5,0.3,0.29,2.25,37,8,210,0.9937,3.19,0.62,9.9,5
7.8,0.18,0.31,12.2,53,46,140,998,3.06,0.53,8.9,6
7.8,0.18,0.31,12.2,53,46,140,998,3.06,0.53,8.9,6
7.3,0.51,0.26,3.3,0.09,7,135,0.9944,3.01,0.52,8.8,5
6,0.24,0.27,1.9,48,40,170,0.9938,3.64,0.54,10,7
5.9,0.62,0.28,3.5,39,55,152,0.9907,3.44,0.44,12,6
6,0.24,0.27,1.9,48,40,170,0.9938,3.64,0.54,10,7
6.7,0.27,0.12,1.3,41,62,138,0.9921,3.21,0.42,10,6
7.8,0.34,0.35,1.8,42,8,167,0.9908,3.11,0.41,12.1,6
7.3,0.26,0.36,5.2,0.04,31,141,0.9931,3.16,0.59,11,6
7.4,0.36,0.33,1.4,25,27,55,0.9915,3.21,0.33,11.2,6
7.8,0.28,0.32,9,36,34,115,0.9952,3.17,0.39,10.3,7
6.1,0.31,0.26,2.2,51,28,167,0.9926,3.37,0.47,10.4,6
6.8,0.18,0.37,1.6,55,47,154,0.9934,3.08,0.45,9.1,5
7.4,0.15,0.42,1.7,45,49,154,992,3,0.6,10.4,6
5.9,0.13,0.28,1.9,0.05,20,78,0.9918,3.43,0.64,10.8,6
7.2,0.34,0.34,12.6,48,7,41,0.9942,3.19,0.4,11.7,5
7.9,0.19,0.26,2.1,39,8,143,0.9942,3.05,0.74,9.8,5
7.9,0.19,0.26,2.1,39,8,143,0.9942,3.05,0.74,9.8,5
6.9,0.25,0.4,1.3,38,22,101,0.9901,3.03,0.39,11.4,6
5.8,0.36,0.32,1.7,33,22,96,0.9898,3.03,0.38,11.2,6
5.6,0.35,0.37,1,38,6,72,0.9902,3.37,0.34,11.4,5
5.9,0.32,0.39,3.3,114,24,140,0.9934,3.09,0.45,9.2,6
7.2,0.31,0.46,5,0.04,3,29,0.9906,3.04,0.53,12.5,4
6.1,0.28,0.22,1.8,34,32,116,0.9898,3.36,0.44,12.6,6
5.2,0.36,0.02,1.6,31,24,104,0.9896,3.44,0.35,12.2,6
5.6,0.19,0.47,4.5,0.03,19,112,0.9922,3.56,0.45,11.2,6
6.4,0.1,0.35,4.9,48,31,103,0.9947,3.43,0.79,9.7,6
6.4,0.18,0.48,4,186,64,150,0.9945,3.06,0.4,9.3,5
7.4,0.25,0.36,13.2,67,53,178,0.9976,3.01,0.48,9,6
7.4,0.25,0.36,13.2,67,53,178,0.9976,3.01,0.48,9,6
7.4,0.25,0.36,13.2,67,53,178,0.9976,3.01,0.48,9,6
7.9,345,0.51,15.3,47,54,171,0.9987,3.09,0.51,9.1,5
7.9,345,0.51,15.3,47,54,171,0.9987,3.09,0.51,9.1,5
7.4,0.25,0.36,13.2,67,53,178,0.9976,3.01,0.48,9,6
6.1,0.24,0.3,1.5,45,22,61,992,3.31,0.54,10.4,5
6.8,0.25,0.24,4.55,53,41,211,0.9955,3.37,0.67,9.5,6
6.7,0.31,0.31,9.9,0.04,10,175,0.9953,3.46,0.55,11.4,4
7.2,0.46,0.65,10.4,0.05,76,192,0.9976,3.16,0.42,8.7,5
5.5,0.35,0.35,1.1,45,14,167,992,3.34,0.68,9.9,6
6.7,0.24,0.41,8.7,36,29,148,0.9952,3.22,0.62,9.9,6
6.8,0.28,0.17,13.9,47,49,162,0.9983,3.21,0.51,9,6
6.4,0.16,0.22,1.4,0.04,41,149,0.9933,3.49,0.58,10,6
6.3,0.26,0.24,7.2,39,38,172,0.9958,3.49,0.64,9.7,6
7.7,0.22,0.42,1.9,52,10,87,0.9922,3.3,0.49,11.8,6
6.5,0.18,0.31,1.7,44,30,127,0.9928,3.49,0.5,10.2,7
7.2,0.46,0.65,10.4,0.05,76,192,0.9976,3.16,0.42,8.7,5
7,0.3,0.51,13.6,0.05,40,168,0.9976,3.07,0.52,9.6,7
9.2,0.25,0.34,1.2,26,31,93,0.9916,2.93,0.37,11.3,7
7.8,0.28,0.34,1.6,28,32,118,0.9901,3,0.38,12.1,7
7,0.3,0.51,13.6,0.05,40,168,0.9976,3.07,0.52,9.6,7
7.8,0.28,0.34,1.6,28,32,118,0.9901,3,0.38,12.1,7
9.2,0.25,0.34,1.2,26,31,93,0.9916,2.93,0.37,11.3,7
8.4,0.35,0.71,12.2,46,22,160,0.9982,2.98,0.65,9.4,5
6.1,0.41,0.24,1.6,49,16,137,993,3.32,0.5,10.4,6
5.9,0.21,0.24,12.1,44,53,165,0.9969,3.25,0.39,9.5,5
7.2,0.34,0.44,4.2,47,51,144,991,3.01,0.76,12.3,6
6.7,0.21,0.42,9.1,49,31,150,0.9953,3.12,0.74,9.9,7
5.9,0.37,0.1,1.6,57,39,128,0.9924,3.24,0.48,10.1,5
7.7,0.34,0.27,8.8,63,39,184,0.9969,3.09,0.63,9.2,6
7.4,0.3,0.22,1.4,46,16,135,0.9928,3.08,0.77,10.4,7
6.8,0.51,0.3,4.2,66,38,165,0.9945,3.2,0.42,9.1,5
7.8,0.22,0.38,10.3,59,28,99,0.9967,3.12,0.47,10,6
7.2,0.35,0.34,12.4,51,6,37,0.9944,3.13,0.39,11.5,6
6,0.26,0.5,2.2,48,59,153,0.9928,3.08,0.61,9.8,5
6.1,0.26,0.51,2.2,0.05,61,154,0.9929,3.08,0.6,9.8,6
6.5,0.28,0.27,5.2,0.04,44,179,0.9948,3.19,0.69,9.4,6
7.4,0.41,0.66,10.8,51,77,194,0.9976,3.05,0.46,8.7,5
6.5,0.28,0.29,2.7,38,26,107,0.9912,3.32,0.41,11.6,7
6.7,0.34,0.54,16.3,47,44,181,0.9987,3.04,0.56,8.8,5
7.2,0.2,0.34,2.7,32,49,151,0.99,3.16,0.39,12.7,7
7.4,0.2,0.33,1.9,35,39,138,991,3.17,0.44,11.7,7
8.2,0.22,0.3,1.8,47,47,185,0.9933,3.13,0.5,10.2,6
8.2,0.23,0.29,1.8,47,47,187,0.9933,3.13,0.5,10.2,6
7.1,0.22,0.33,2.8,33,48,153,0.9899,3.15,0.38,12.7,7
6.5,0.28,0.29,2.7,38,26,107,0.9912,3.32,0.41,11.6,7
6,0.38,0.26,6,34,42,134,0.9912,3.38,0.38,12.3,7
7.4,0.41,0.66,10.8,51,77,194,0.9976,3.05,0.46,8.7,5
5.7,0.18,0.22,4.2,42,25,111,994,3.35,0.39,9.4,5
7.3,0.3,0.22,6.4,56,44,168,0.9947,3.13,0.35,10.1,6
7.4,0.24,0.22,10.7,42,26,81,0.9954,2.86,0.36,9.7,6
6.6,0.25,0.3,1.6,46,32,134,993,3.42,0.51,10.1,7
7.4,0.24,0.22,10.7,42,26,81,0.9954,2.86,0.36,9.7,6
7.4,0.26,0.3,7.9,49,38,157,0.9963,3.13,0.48,8.9,6
6.1,0.32,0.25,1.7,34,37,136,992,3.47,0.5,10.8,7
6.9,0.28,0.27,2.1,36,42,121,0.9926,3.42,0.49,10.8,7
7,0.23,0.33,5.8,0.04,25,136,995,3.19,0.58,9.5,6
7.1,0.31,0.5,14.5,59,6,148,0.9983,2.94,0.44,9.1,5
7.3,0.2,0.37,1.2,37,48,119,992,3.32,0.49,10.9,6
6.9,0.41,0.33,10.1,43,28,152,0.9968,3.2,0.52,9.4,5
6.4,0.45,0.07,1.1,0.03,10,131,0.9905,2.97,0.28,10.8,5
6.4,475,0.06,1,0.03,9,131,0.9904,2.97,0.29,10.8,5
6.3,0.27,0.38,0.9,51,7,140,0.9926,3.45,0.5,10.5,7
6.9,0.41,0.33,10.1,43,28,152,0.9968,3.2,0.52,9.4,5
7,0.29,0.37,4.9,34,26,127,0.9928,3.17,0.44,10.8,6
5.9,0.27,0.29,11.4,36,31,115,0.9949,3.35,0.48,10.5,8
6.9,0.19,0.4,1.4,36,14,55,0.9909,3.08,0.68,11.5,7
6.7,0.3,0.35,1.4,0.18,36,160,0.9937,3.11,0.54,9.4,6
7.2,0.24,0.4,1.4,45,31,106,0.9914,2.88,0.38,10.8,6
6.4,0.45,0.07,1.1,0.03,10,131,0.9905,2.97,0.28,10.8,5
6.4,475,0.06,1,0.03,9,131,0.9904,2.97,0.29,10.8,5
6.3,0.26,0.49,1.5,52,34,134,0.9924,2.99,0.61,9.8,6
6.3,0.26,0.49,1.5,52,34,134,0.9924,2.99,0.61,9.8,6
7.3,0.25,0.29,7.5,49,38,158,0.9965,3.43,0.38,9.6,5
7.3,0.25,0.29,7.5,49,38,158,0.9965,3.43,0.38,9.6,5
6.1,0.28,0.25,17.75,44,48,161,0.9993,3.34,0.48,9.5,5
7.4,0.37,0.35,5.7,61,12,94,0.9965,3.48,0.69,10.7,6
6.5,0.36,0.28,3.2,37,29,119,0.9908,3.25,0.65,12.4,8
7.4,0.24,0.4,4.3,32,9,95,992,3.09,0.39,11.1,6
7.5,0.23,0.68,11,47,37,133,0.9978,2.99,0.38,8.8,5
7.5,0.21,0.68,10.9,45,38,133,0.9978,3,0.36,8.7,5
7.5,0.21,0.68,10.9,45,38,133,0.9978,3,0.36,8.7,5
7.5,0.23,0.68,11,47,37,133,0.9978,2.99,0.38,8.8,5
7.8,0.32,0.33,2.4,37,18,101,0.9912,3.21,0.65,11.7,7
7.8,0.26,0.27,1.9,51,52,195,0.9928,3.23,0.5,10.9,6
7.7,0.24,0.27,1.8,51,52,190,0.9928,3.23,0.5,10.8,6
7.4,0.19,0.3,1.4,57,33,135,993,3.12,0.5,9.6,6
6.5,0.46,0.41,16.8,84,59,222,0.9993,3.18,0.58,9,5
6.5,0.26,0.43,8.9,83,50,171,0.9965,2.85,0.5,9,5
5.3,0.32,0.12,6.6,43,22,141,0.9937,3.36,0.6,10.4,6
7.2,0.24,0.34,1.1,45,3,64,0.9913,3.23,0.51,11.4,5
6,0.36,0.06,1.4,66,27,128,0.9934,3.26,0.55,9.3,5
6.2,0.24,0.29,13.3,39,49,130,0.9952,3.33,0.46,11,8
7.6,0.56,0.12,10.4,96,22,177,0.9983,3.32,0.45,9.1,4
7,0.32,0.24,6.2,48,31,228,0.9957,3.23,0.62,9.4,6
7,0.32,0.24,6.2,48,31,228,0.9957,3.23,0.62,9.4,6
5.8,0.31,0.33,1.2,36,23,99,0.9916,3.18,0.6,10.5,6
7,0.23,0.42,18.05,0.05,35,144,0.9999,3.22,0.42,8.8,5
7,0.23,0.42,18.05,0.05,35,144,0.9999,3.22,0.42,8.8,5
6.9,0.24,0.33,4.8,0.04,16,131,0.9936,3.26,0.64,10.7,6
6,0.29,0.2,12.6,45,45,187,0.9972,3.33,0.42,9.5,5
6.1,0.17,0.28,4.5,33,46,150,0.9933,3.43,0.49,10.9,6
5.9,0.14,0.25,4.5,27,34,140,0.9934,3.49,0.51,10.8,6
6.2,0.17,0.28,4.7,37,39,133,0.9931,3.41,0.46,10.8,7
7.4,0.28,0.25,11.9,53,25,148,0.9976,3.1,0.62,9.2,5
5.6,0.35,0.14,5,46,48,198,0.9937,3.3,0.71,10.3,5
5.8,335,0.14,5.8,46,49,197,0.9937,3.3,0.71,10.3,5
5.6,235,0.29,1.2,47,33,127,991,3.34,0.5,11,7
6.1,0.28,0.25,12.9,54,34,189,0.9979,3.25,0.43,9,4
6.3,0.21,0.33,13.9,46,68,179,0.9971,3.36,0.5,10.4,6
6.4,0.24,0.28,11.5,0.05,34,163,0.9969,3.31,0.45,9.5,5
6.4,0.24,0.29,11.4,51,32,166,0.9968,3.31,0.45,9.5,5
6.3,0.26,0.25,7.8,58,44,166,0.9961,3.24,0.41,9,5
6.5,0.33,0.72,1.1,61,7,151,993,3.09,0.57,9.5,4
7.4,105,0.34,12.2,0.05,57,146,0.9973,3.16,0.37,9,6
6,0.32,0.12,5.9,41,34,190,0.9944,3.16,0.72,10,5
7.1,0.26,0.34,14.4,67,35,189,0.9986,3.07,0.53,9.1,7
7.1,0.26,0.34,14.4,67,35,189,0.9986,3.07,0.53,9.1,7
7.1,0.26,0.34,14.4,67,35,189,0.9986,3.07,0.53,9.1,7
7.1,0.26,0.34,14.4,67,35,189,0.9986,3.07,0.53,9.1,7
5.9,0.24,0.26,12.3,53,34,134,0.9972,3.34,0.45,9.5,6
6.5,0.21,0.37,2.5,48,70,138,0.9917,3.33,0.75,11.4,7
7.7,0.27,0.35,5.3,0.03,30,117,992,3.11,0.42,12.2,6
9,0.27,0.35,4.9,28,27,95,0.9932,3.04,0.4,11.3,6
7.3,0.34,0.21,3.2,0.05,14,136,0.9936,3.25,0.44,10.2,5
6.6,0.27,0.25,3.1,52,41,188,0.9915,3.24,0.4,11.3,5
6.8,0.29,0.16,1.4,38,122.5,234.5,0.9922,3.15,0.47,10,4
7.1,0.28,0.26,1.9,49,12,86,0.9934,3.15,0.38,9.4,5
6.8,0.25,0.34,14,32,47,133,0.9952,3.37,0.5,12.2,7
7,0.57,0.1,8.3,94,23,188,0.9972,3.4,0.47,9.2,4
7.1,0.28,0.26,1.9,49,12,86,0.9934,3.15,0.38,9.4,5
7.1,0.17,0.38,7.4,52,49,182,0.9958,3.35,0.52,9.6,6
7.8,0.28,0.22,1.4,56,24,130,0.9944,3.28,0.48,9.5,5
6.8,0.22,0.37,1.7,36,38,195,0.9908,3.35,0.72,12.5,6
7.1,0.17,0.38,7.4,52,49,182,0.9958,3.35,0.52,9.6,6
6.1,0.14,0.25,1.3,47,37,173,0.9925,3.35,0.46,10,6
6.4,0.24,0.5,11.6,47,60,211,0.9966,3.18,0.57,9.3,5
7.8,0.42,0.26,9.2,58,34,199,0.9972,3.14,0.55,9.3,6
6.6,0.28,0.36,1.7,38,22,101,0.9912,3.29,0.57,11.6,6
7.1,0.32,0.34,14.5,39,46,150,995,3.38,0.5,12.5,8
6.7,0.31,0.3,2.1,38,18,130,0.9928,3.36,0.63,10.6,6
6.4,0.32,0.5,10.7,47,57,206,0.9968,3.08,0.6,9.4,5
6.1,0.28,0.25,6.9,56,44,201,0.9955,3.19,0.4,9.1,6
5.9,0.29,0.25,12,57,48,224,0.9981,3.23,0.41,9,6
5.8,0.32,0.38,4.75,33,23,94,991,3.42,0.42,11.8,7
5.8,0.32,0.38,4.75,33,23,94,991,3.42,0.42,11.8,7
5.7,0.32,0.38,4.75,33,23,94,991,3.42,0.42,11.8,7
6.7,0.28,0.14,1.4,43,64,159,992,3.17,0.39,10,5
6.8,0.34,0.69,1.3,58,12,171,0.9931,3.06,0.47,9.7,5
5.9,0.25,0.25,11.3,52,30,165,997,3.24,0.44,9.5,6
6.4,0.27,0.32,4.5,0.24,61,174,0.9948,3.12,0.48,9.4,5
8.1,0.46,0.31,1.7,52,50,183,0.9923,3.03,0.42,11.2,5
6.2,0.36,0.26,13.2,51,54,201,0.9976,3.25,0.46,9,5
6.8,0.22,0.35,5.5,43,21,114,0.9938,3.3,0.53,10.7,7
6.8,0.67,0.3,13,0.29,22,193,0.9984,3.08,0.67,9,4
7.2,0.28,0.3,10.7,44,61,222,0.9972,3.14,0.5,9.1,6
6.7,0.17,0.37,2,39,34,125,0.9922,3.26,0.6,10.8,7
6.9,0.2,0.34,1.9,43,25,136,0.9935,3.31,0.6,10.1,4
6.1,0.36,0.16,6.4,37,36,198,0.9944,3.17,0.62,9.9,6
