fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
6.9,0.33,0.21,1.0,53.0,39.0,148.0,0.9927,3.12,0.45,9.4,6
7.7,0.29,0.48,2.3,49.0,36.0,178.0,0.9931,3.17,0.64,10.6,6
7.2,0.27,0.27,2.4,48.0,30.0,149.0,0.9936,3.1,0.51,9.2,6
5.1,0.33,0.22,1.6,27.0,18.0,89.0,0.9893,3.51,0.38,12.5,7
5.1,0.33,0.22,1.6,27.0,18.0,89.0,0.9893,3.51,0.38,12.5,7
6.4,0.31,0.28,1.5,37.0,12.0,119.0,0.9919,3.32,0.51,10.4,7
7.3,0.2,0.44,1.4,45.0,21.0,98.0,0.9924,3.15,0.46,10.0,7
5.7,0.32,0.5,2.6,49.0,17.0,155.0,0.9927,3.22,0.64,10.0,6
6.4,0.31,0.28,1.5,37.0,12.0,119.0,0.9919,3.32,0.51,10.4,7
7.3,0.2,0.44,1.4,45.0,21.0,98.0,0.9924,3.15,0.46,10.0,7
7.2,0.28,0.26,12.5,46.0,48.0,179.0,0.9975,3.1,0.52,9.0,6
7.5,0.35,0.28,9.6,51.0,26.0,157.0,0.9969,3.12,0.53,9.2,6
7.2,0.27,0.27,2.4,48.0,30.0,149.0,0.9936,3.1,0.51,9.2,6
5.1,0.33,0.22,1.6,27.0,18.0,89.0,0.9893,3.51,0.38,12.5,7
5.0,0.17,0.56,1.5,26.0,24.0,115.0,0.9906,3.48,0.39,10.8,7
6.3,0.39,0.35,5.9,0.04,82.5,260.0,0.9941,3.12,0.66,10.1,5
7.0,0.3,0.38,14.9,32.0,60.0,181.0,0.9983,3.18,0.61,9.3,7
7.0,0.3,0.38,14.9,32.0,60.0,181.0,0.9983,3.18,0.61,9.3,7
6.5,0.36,0.32,1.1,31.0,13.0,66.0,0.9916,3.1,0.46,10.6,5
6.1,0.55,0.15,9.8,31.0,19.0,125.0,0.9957,3.36,0.47,10.2,6
7.3,0.24,0.43,2.0,21.0,20.0,69.0,0.99,3.08,0.56,12.2,6
6.8,0.37,0.51,11.8,44.0,62.0,163.0,0.9976,3.19,0.44,8.8,5
8.2,0.28,0.42,1.8,31.0,30.0,93.0,0.9917,3.09,0.39,11.4,5
6.3,0.2,0.4,1.5,37.0,35.0,107.0,0.9917,3.46,0.5,11.4,6
5.9,0.26,0.27,18.2,48.0,52.0,168.0,0.9993,3.35,0.44,9.4,5
6.4,0.19,0.42,2.9,32.0,32.0,83.0,0.9908,3.3,0.41,11.7,6
6.3,0.2,0.4,1.5,37.0,35.0,107.0,0.9917,3.46,0.5,11.4,6
6.8,0.37,0.51,11.8,44.0,62.0,163.0,0.9976,3.19,0.44,8.8,5
6.1,0.35,0.07,1.4,69.0,22.0,108.0,0.9934,3.23,0.52,9.2,5
7.1,0.27,0.31,18.2,46.0,55.0,252.0,1.0,3.07,0.56,8.7,5
6.8,0.22,0.31,6.3,35.0,33.0,170.0,0.9918,3.24,0.66,12.6,6
5.8,0.28,0.34,4.0,31.0,40.0,99.0,0.9896,3.39,0.39,12.8,7
6.9,0.49,0.24,1.2,49.0,13.0,125.0,0.9932,3.17,0.51,9.4,5
8.2,0.28,0.42,1.8,31.0,30.0,93.0,0.9917,3.09,0.39,11.4,5
7.2,0.25,0.39,18.95,38.0,42.0,155.0,0.9999,2.97,0.47,9.0,6
7.2,0.19,0.39,1.2,36.0,32.0,85.0,0.9918,3.16,0.5,10.5,5
7.2,0.19,0.39,1.2,36.0,32.0,85.0,0.9918,3.16,0.5,10.5,5
7.2,0.25,0.39,18.95,38.0,42.0,155.0,0.9999,2.97,0.47,9.0,6
7.4,0.21,0.27,1.2,41.0,27.0,99.0,0.9927,3.19,0.33,9.8,6
6.8,0.26,0.22,7.7,47.0,57.0,210.0,0.9959,3.1,0.47,9.0,5
7.4,0.21,0.27,1.2,41.0,27.0,99.0,0.9927,3.19,0.33,9.8,6
7.4,0.31,0.28,1.6,0.05,33.0,137.0,0.9929,3.31,0.56,10.5,6
7.0,0.22,0.31,2.7,0.03,41.0,136.0,0.9898,3.16,0.37,12.7,7
7.0,0.21,0.28,8.7,45.0,37.0,222.0,0.9954,3.25,0.54,10.4,6
7.0,0.21,0.28,8.6,45.0,37.0,221.0,0.9954,3.25,0.54,10.4,6
7.0,0.21,0.28,8.6,45.0,37.0,221.0,0.9954,3.25,0.54,10.4,6
6.9,0.23,0.38,8.3,47.0,47.0,162.0,0.9954,3.34,0.52,10.5,7
7.0,0.21,0.28,8.7,45.0,37.0,222.0,0.9954,3.25,0.54,10.4,6
7.0,0.21,0.28,8.6,45.0,37.0,221.0,0.9954,3.25,0.54,10.4,6
6.8,0.29,0.5,13.3,53.0,48.0,194.0,0.9974,3.09,0.45,9.4,5
7.8,0.21,0.27,1.2,51.0,20.0,89.0,0.9936,3.06,0.46,9.1,5
7.1,0.31,0.47,13.6,56.0,54.0,197.0,0.9978,3.1,0.49,9.3,5
6.8,0.29,0.5,13.3,53.0,48.0,194.0,0.9974,3.09,0.45,9.4,5
6.4,0.34,0.1,1.1,48.0,19.0,84.0,0.9927,3.21,0.38,9.8,5
7.4,155.0,0.34,2.3,45.0,73.5,214.0,0.9934,3.18,0.61,9.9,7
7.2,0.55,0.09,1.5,108.0,16.0,151.0,0.9938,3.07,0.57,9.2,4
7.0,0.23,0.36,7.1,28.0,31.0,104.0,0.9922,3.35,0.47,12.1,8
6.1,0.28,0.32,2.5,42.0,23.0,218.5,0.9935,3.27,0.6,9.8,5
6.6,0.16,0.32,1.4,35.0,49.0,186.0,0.9906,3.35,0.64,12.4,8
7.4,155.0,0.34,2.3,45.0,73.5,214.0,0.9934,3.18,0.61,9.9,7
6.2,0.35,0.04,1.2,0.06,23.0,108.0,0.9934,3.26,0.54,9.2,5
6.7,0.22,0.37,1.6,28.0,24.0,102.0,0.9913,3.29,0.59,11.6,7
6.1,0.38,0.2,6.6,33.0,25.0,137.0,0.9938,3.3,0.69,10.4,6
6.0,0.25,0.28,2.2,26.0,54.0,126.0,0.9898,3.43,0.65,12.9,8
6.6,0.52,0.44,12.2,48.0,54.0,245.0,0.9975,3.26,0.54,9.3,6
6.9,0.24,0.36,20.8,31.0,40.0,139.0,0.9975,3.2,0.33,11.0,6
7.1,0.32,0.32,11.0,38.0,16.0,66.0,0.9937,3.24,0.4,11.5,3
5.8,0.28,0.27,2.6,54.0,30.0,156.0,0.9914,3.53,0.42,12.4,5
6.5,0.41,0.24,14.0,48.0,24.0,113.0,0.9982,3.44,0.53,9.8,6
6.5,0.41,0.24,14.0,48.0,24.0,113.0,0.9982,3.44,0.53,9.8,6
6.4,0.28,0.29,1.6,52.0,34.0,127.0,0.9929,3.48,0.56,10.5,7
7.2,0.6,0.2,9.9,0.07,21.0,174.0,0.9971,3.03,0.54,9.1,5
6.1,0.2,0.25,1.2,38.0,34.0,128.0,0.9921,3.24,0.44,10.1,5
5.9,0.46,0.14,2.7,42.0,27.0,160.0,0.9931,3.46,0.51,10.6,7
6.0,0.27,0.27,1.6,46.0,32.0,113.0,0.9924,3.41,0.51,10.5,7
6.4,0.28,0.29,1.6,52.0,34.0,127.0,0.9929,3.48,0.56,10.5,7
6.4,0.41,0.24,14.0,48.0,24.0,113.0,0.9982,3.44,0.53,9.8,6
6.3,0.23,0.31,1.5,22.0,11.0,82.0,0.9892,3.3,0.4,12.9,7
7.1,0.21,0.27,8.6,56.0,26.0,111.0,0.9956,2.95,0.52,9.5,5
6.0,0.37,0.32,1.0,53.0,31.0,218.5,0.9924,3.29,0.72,9.8,6
6.1,0.43,0.35,9.1,59.0,83.0,249.0,0.9971,3.37,0.5,8.5,5
7.1,0.21,0.27,8.6,56.0,26.0,111.0,0.9956,2.95,0.52,9.5,5
7.0,0.25,0.29,15.2,47.0,40.0,171.0,0.9982,3.22,0.45,9.3,5
5.9,0.25,0.19,12.4,47.0,50.0,162.0,0.9973,3.35,0.38,9.5,5
6.8,0.32,0.21,2.2,44.0,15.0,68.0,0.9932,3.17,0.39,9.4,6
7.2,0.39,0.62,11.0,47.0,66.0,178.0,0.9976,3.16,0.5,8.7,5
6.3,0.21,0.58,10.0,81.0,34.0,126.0,0.9962,2.95,0.46,8.9,5
7.0,0.14,0.32,9.0,39.0,54.0,141.0,0.9956,3.22,0.43,9.4,6
6.8,0.32,0.21,2.2,44.0,15.0,68.0,0.9932,3.17,0.39,9.4,6
7.2,0.39,0.62,11.0,47.0,66.0,178.0,0.9976,3.16,0.5,8.7,5
7.2,0.29,0.53,18.15,47.0,59.0,182.0,0.9992,3.09,0.52,9.6,5
6.5,0.38,0.34,3.4,36.0,34.0,200.0,0.9937,3.14,0.76,10.0,5
6.6,0.24,0.29,2.0,23.0,19.0,86.0,0.99,3.25,0.45,12.5,6
7.0,0.17,0.31,4.8,34.0,34.0,132.0,0.9944,3.36,0.48,9.6,7
5.5,0.16,0.22,4.5,0.03,30.0,102.0,0.9938,3.24,0.36,9.4,6
7.0,0.24,0.51,11.0,29.0,55.0,227.0,0.9965,3.03,0.61,9.5,5
7.4,0.28,0.36,1.1,28.0,42.0,105.0,0.9893,2.99,0.39,12.4,7
7.0,0.22,0.28,1.5,37.0,29.0,115.0,0.9927,3.11,0.55,10.5,6
6.3,0.22,0.33,1.7,41.0,67.0,164.0,0.9928,3.32,0.56,10.4,6
6.7,0.47,0.34,8.9,43.0,31.0,172.0,0.9964,3.22,0.6,9.2,5
5.9,0.36,0.41,1.3,47.0,45.0,104.0,0.9917,3.33,0.51,10.6,6
5.8,0.25,0.24,13.3,44.0,41.0,137.0,0.9972,3.34,0.42,9.5,5
6.7,0.47,0.34,8.9,43.0,31.0,172.0,0.9964,3.22,0.6,9.2,5
6.0,0.16,0.37,1.5,25.0,43.0,117.0,0.9928,3.46,0.51,9.7,6
6.6,0.34,0.28,1.3,35.0,32.0,90.0,0.9916,3.1,0.42,10.7,6
7.4,0.29,0.29,1.6,45.0,53.0,180.0,0.9936,3.34,0.68,10.5,6
7.4,0.26,0.31,7.6,47.0,52.0,177.0,0.9962,3.13,0.45,8.9,6
7.0,0.28,0.36,1.0,35.0,8.0,70.0,0.9899,3.09,0.46,12.1,6
7.1,0.23,0.39,1.6,32.0,12.0,65.0,0.9898,3.25,0.4,12.7,7
6.3,0.19,0.28,1.8,22.0,28.0,158.0,0.9907,3.2,0.64,11.4,6
5.7,0.44,0.13,7.0,25.0,28.0,173.0,0.9913,3.33,0.48,12.5,6
7.2,0.4,0.62,10.8,41.0,70.0,189.0,0.9976,3.08,0.49,8.6,4
6.8,0.23,0.32,1.6,26.0,43.0,147.0,0.9904,3.29,0.54,12.5,6
7.2,0.4,0.62,10.8,41.0,70.0,189.0,0.9976,3.08,0.49,8.6,4
6.8,0.19,0.58,14.2,38.0,51.0,164.0,0.9975,3.12,0.48,9.6,6
6.4,0.3,0.3,2.25,38.0,8.0,210.0,0.9937,3.2,0.62,9.9,6
6.5,0.3,0.29,2.25,37.0,8.0,210.0,0.9937,3.19,0.62,9.9,5
7.3,0.51,0.26,3.3,0.09,7.0,135.0,0.9944,3.01,0.52,8.8,5
6.0,0.24,0.27,1.9,48.0,40.0,170.0,0.9938,3.64,0.54,10.0,7
5.9,0.62,0.28,3.5,39.0,55.0,152.0,0.9907,3.44,0.44,12.0,6
6.0,0.24,0.27,1.9,48.0,40.0,170.0,0.9938,3.64,0.54,10.0,7
6.7,0.27,0.12,1.3,41.0,62.0,138.0,0.9921,3.21,0.42,10.0,6
7.8,0.34,0.35,1.8,42.0,8.0,167.0,0.9908,3.11,0.41,12.1,6
7.3,0.26,0.36,5.2,0.04,31.0,141.0,0.9931,3.16,0.59,11.0,6
7.4,0.36,0.33,1.4,25.0,27.0,55.0,0.9915,3.21,0.33,11.2,6
7.8,0.28,0.32,9.0,36.0,34.0,115.0,0.9952,3.17,0.39,10.3,7
6.1,0.31,0.26,2.2,51.0,28.0,167.0,0.9926,3.37,0.47,10.4,6
6.8,0.18,0.37,1.6,55.0,47.0,154.0,0.9934,3.08,0.45,9.1,5
5.9,0.13,0.28,1.9,0.05,20.0,78.0,0.9918,3.43,0.64,10.8,6
7.2,0.34,0.34,12.6,48.0,7.0,41.0,0.9942,3.19,0.4,11.7,5
7.9,0.19,0.26,2.1,39.0,8.0,143.0,0.9942,3.05,0.74,9.8,5
7.9,0.19,0.26,2.1,39.0,8.0,143.0,0.9942,3.05,0.74,9.8,5
6.9,0.25,0.4,1.3,38.0,22.0,101.0,0.9901,3.03,0.39,11.4,6
5.8,0.36,0.32,1.7,33.0,22.0,96.0,0.9898,3.03,0.38,11.2,6
5.6,0.35,0.37,1.0,38.0,6.0,72.0,0.9902,3.37,0.34,11.4,5
5.9,0.32,0.39,3.3,114.0,24.0,140.0,0.9934,3.09,0.45,9.2,6
7.2,0.31,0.46,5.0,0.04,3.0,29.0,0.9906,3.04,0.53,12.5,4
6.1,0.28,0.22,1.8,34.0,32.0,116.0,0.9898,3.36,0.44,12.6,6
5.2,0.36,0.02,1.6,31.0,24.0,104.0,0.9896,3.44,0.35,12.2,6
5.6,0.19,0.47,4.5,0.03,19.0,112.0,0.9922,3.56,0.45,11.2,6
6.4,0.1,0.35,4.9,48.0,31.0,103.0,0.9947,3.43,0.79,9.7,6
7.4,0.25,0.36,13.2,67.0,53.0,178.0,0.9976,3.01,0.48,9.0,6
7.4,0.25,0.36,13.2,67.0,53.0,178.0,0.9976,3.01,0.48,9.0,6
7.4,0.25,0.36,13.2,67.0,53.0,178.0,0.9976,3.01,0.48,9.0,6
7.4,0.25,0.36,13.2,67.0,53.0,178.0,0.9976,3.01,0.48,9.0,6
6.8,0.25,0.24,4.55,53.0,41.0,211.0,0.9955,3.37,0.67,9.5,6
6.7,0.31,0.31,9.9,0.04,10.0,175.0,0.9953,3.46,0.55,11.4,4
7.2,0.46,0.65,10.4,0.05,76.0,192.0,0.9976,3.16,0.42,8.7,5
6.7,0.24,0.41,8.7,36.0,29.0,148.0,0.9952,3.22,0.62,9.9,6
6.8,0.28,0.17,13.9,47.0,49.0,162.0,0.9983,3.21,0.51,9.0,6
6.4,0.16,0.22,1.4,0.04,41.0,149.0,0.9933,3.49,0.58,10.0,6
6.3,0.26,0.24,7.2,39.0,38.0,172.0,0.9958,3.49,0.64,9.7,6
7.7,0.22,0.42,1.9,52.0,10.0,87.0,0.9922,3.3,0.49,11.8,6
6.5,0.18,0.31,1.7,44.0,30.0,127.0,0.9928,3.49,0.5,10.2,7
7.2,0.46,0.65,10.4,0.05,76.0,192.0,0.9976,3.16,0.42,8.7,5
7.0,0.3,0.51,13.6,0.05,40.0,168.0,0.9976,3.07,0.52,9.6,7
9.2,0.25,0.34,1.2,26.0,31.0,93.0,0.9916,2.93,0.37,11.3,7
7.8,0.28,0.34,1.6,28.0,32.0,118.0,0.9901,3.0,0.38,12.1,7
7.0,0.3,0.51,13.6,0.05,40.0,168.0,0.9976,3.07,0.52,9.6,7
7.8,0.28,0.34,1.6,28.0,32.0,118.0,0.9901,3.0,0.38,12.1,7
9.2,0.25,0.34,1.2,26.0,31.0,93.0,0.9916,2.93,0.37,11.3,7
5.9,0.21,0.24,12.1,44.0,53.0,165.0,0.9969,3.25,0.39,9.5,5
6.7,0.21,0.42,9.1,49.0,31.0,150.0,0.9953,3.12,0.74,9.9,7
5.9,0.37,0.1,1.6,57.0,39.0,128.0,0.9924,3.24,0.48,10.1,5
7.7,0.34,0.27,8.8,63.0,39.0,184.0,0.9969,3.09,0.63,9.2,6
7.4,0.3,0.22,1.4,46.0,16.0,135.0,0.9928,3.08,0.77,10.4,7
6.8,0.51,0.3,4.2,66.0,38.0,165.0,0.9945,3.2,0.42,9.1,5
7.8,0.22,0.38,10.3,59.0,28.0,99.0,0.9967,3.12,0.47,10.0,6
7.2,0.35,0.34,12.4,51.0,6.0,37.0,0.9944,3.13,0.39,11.5,6
6.0,0.26,0.5,2.2,48.0,59.0,153.0,0.9928,3.08,0.61,9.8,5
6.1,0.26,0.51,2.2,0.05,61.0,154.0,0.9929,3.08,0.6,9.8,6
6.5,0.28,0.27,5.2,0.04,44.0,179.0,0.9948,3.19,0.69,9.4,6
7.4,0.41,0.66,10.8,51.0,77.0,194.0,0.9976,3.05,0.46,8.7,5
6.5,0.28,0.29,2.7,38.0,26.0,107.0,0.9912,3.32,0.41,11.6,7
6.7,0.34,0.54,16.3,47.0,44.0,181.0,0.9987,3.04,0.56,8.8,5
7.2,0.2,0.34,2.7,32.0,49.0,151.0,0.99,3.16,0.39,12.7,7
8.2,0.22,0.3,1.8,47.0,47.0,185.0,0.9933,3.13,0.5,10.2,6
8.2,0.23,0.29,1.8,47.0,47.0,187.0,0.9933,3.13,0.5,10.2,6
7.1,0.22,0.33,2.8,33.0,48.0,153.0,0.9899,3.15,0.38,12.7,7
6.5,0.28,0.29,2.7,38.0,26.0,107.0,0.9912,3.32,0.41,11.6,7
6.0,0.38,0.26,6.0,34.0,42.0,134.0,0.9912,3.38,0.38,12.3,7
7.4,0.41,0.66,10.8,51.0,77.0,194.0,0.9976,3.05,0.46,8.7,5
7.3,0.3,0.22,6.4,56.0,44.0,168.0,0.9947,3.13,0.35,10.1,6
7.4,0.24,0.22,10.7,42.0,26.0,81.0,0.9954,2.86,0.36,9.7,6
7.4,0.24,0.22,10.7,42.0,26.0,81.0,0.9954,2.86,0.36,9.7,6
7.4,0.26,0.3,7.9,49.0,38.0,157.0,0.9963,3.13,0.48,8.9,6
6.9,0.28,0.27,2.1,36.0,42.0,121.0,0.9926,3.42,0.49,10.8,7
7.1,0.31,0.5,14.5,59.0,6.0,148.0,0.9983,2.94,0.44,9.1,5
6.9,0.41,0.33,10.1,43.0,28.0,152.0,0.9968,3.2,0.52,9.4,5
6.4,0.45,0.07,1.1,0.03,10.0,131.0,0.9905,2.97,0.28,10.8,5
6.3,0.27,0.38,0.9,51.0,7.0,140.0,0.9926,3.45,0.5,10.5,7
6.9,0.41,0.33,10.1,43.0,28.0,152.0,0.9968,3.2,0.52,9.4,5
7.0,0.29,0.37,4.9,34.0,26.0,127.0,0.9928,3.17,0.44,10.8,6
5.9,0.27,0.29,11.4,36.0,31.0,115.0,0.9949,3.35,0.48,10.5,8
6.9,0.19,0.4,1.4,36.0,14.0,55.0,0.9909,3.08,0.68,11.5,7
6.7,0.3,0.35,1.4,0.18,36.0,160.0,0.9937,3.11,0.54,9.4,6
7.2,0.24,0.4,1.4,45.0,31.0,106.0,0.9914,2.88,0.38,10.8,6
6.4,0.45,0.07,1.1,0.03,10.0,131.0,0.9905,2.97,0.28,10.8,5
6.3,0.26,0.49,1.5,52.0,34.0,134.0,0.9924,2.99,0.61,9.8,6
6.3,0.26,0.49,1.5,52.0,34.0,134.0,0.9924,2.99,0.61,9.8,6
7.3,0.25,0.29,7.5,49.0,38.0,158.0,0.9965,3.43,0.38,9.6,5
7.3,0.25,0.29,7.5,49.0,38.0,158.0,0.9965,3.43,0.38,9.6,5
6.1,0.28,0.25,17.75,44.0,48.0,161.0,0.9993,3.34,0.48,9.5,5
7.4,0.37,0.35,5.7,61.0,12.0,94.0,0.9965,3.48,0.69,10.7,6
6.5,0.36,0.28,3.2,37.0,29.0,119.0,0.9908,3.25,0.65,12.4,8
7.5,0.23,0.68,11.0,47.0,37.0,133.0,0.9978,2.99,0.38,8.8,5
7.5,0.21,0.68,10.9,45.0,38.0,133.0,0.9978,3.0,0.36,8.7,5
7.5,0.21,0.68,10.9,45.0,38.0,133.0,0.9978,3.0,0.36,8.7,5
7.5,0.23,0.68,11.0,47.0,37.0,133.0,0.9978,2.99,0.38,8.8,5
7.8,0.32,0.33,2.4,37.0,18.0,101.0,0.9912,3.21,0.65,11.7,7
7.8,0.26,0.27,1.9,51.0,52.0,195.0,0.9928,3.23,0.5,10.9,6
7.7,0.24,0.27,1.8,51.0,52.0,190.0,0.9928,3.23,0.5,10.8,6
6.5,0.46,0.41,16.8,84.0,59.0,222.0,0.9993,3.18,0.58,9.0,5
6.5,0.26,0.43,8.9,83.0,50.0,171.0,0.9965,2.85,0.5,9.0,5
5.3,0.32,0.12,6.6,43.0,22.0,141.0,0.9937,3.36,0.6,10.4,6
7.2,0.24,0.34,1.1,45.0,3.0,64.0,0.9913,3.23,0.51,11.4,5
6.0,0.36,0.06,1.4,66.0,27.0,128.0,0.9934,3.26,0.55,9.3,5
6.2,0.24,0.29,13.3,39.0,49.0,130.0,0.9952,3.33,0.46,11.0,8
7.6,0.56,0.12,10.4,96.0,22.0,177.0,0.9983,3.32,0.45,9.1,4
7.0,0.32,0.24,6.2,48.0,31.0,228.0,0.9957,3.23,0.62,9.4,6
7.0,0.32,0.24,6.2,48.0,31.0,228.0,0.9957,3.23,0.62,9.4,6
5.8,0.31,0.33,1.2,36.0,23.0,99.0,0.9916,3.18,0.6,10.5,6
7.0,0.23,0.42,18.05,0.05,35.0,144.0,0.9999,3.22,0.42,8.8,5
7.0,0.23,0.42,18.05,0.05,35.0,144.0,0.9999,3.22,0.42,8.8,5
6.9,0.24,0.33,4.8,0.04,16.0,131.0,0.9936,3.26,0.64,10.7,6
6.0,0.29,0.2,12.6,45.0,45.0,187.0,0.9972,3.33,0.42,9.5,5
6.1,0.17,0.28,4.5,33.0,46.0,150.0,0.9933,3.43,0.49,10.9,6
5.9,0.14,0.25,4.5,27.0,34.0,140.0,0.9934,3.49,0.51,10.8,6
6.2,0.17,0.28,4.7,37.0,39.0,133.0,0.9931,3.41,0.46,10.8,7
7.4,0.28,0.25,11.9,53.0,25.0,148.0,0.9976,3.1,0.62,9.2,5
5.6,0.35,0.14,5.0,46.0,48.0,198.0,0.9937,3.3,0.71,10.3,5
6.1,0.28,0.25,12.9,54.0,34.0,189.0,0.9979,3.25,0.43,9.0,4
6.3,0.21,0.33,13.9,46.0,68.0,179.0,0.9971,3.36,0.5,10.4,6
6.4,0.24,0.28,11.5,0.05,34.0,163.0,0.9969,3.31,0.45,9.5,5
6.4,0.24,0.29,11.4,51.0,32.0,166.0,0.9968,3.31,0.45,9.5,5
6.3,0.26,0.25,7.8,58.0,44.0,166.0,0.9961,3.24,0.41,9.0,5
7.4,105.0,0.34,12.2,0.05,57.0,146.0,0.9973,3.16,0.37,9.0,6
6.0,0.32,0.12,5.9,41.0,34.0,190.0,0.9944,3.16,0.72,10.0,5
7.1,0.26,0.34,14.4,67.0,35.0,189.0,0.9986,3.07,0.53,9.1,7
7.1,0.26,0.34,14.4,67.0,35.0,189.0,0.9986,3.07,0.53,9.1,7
7.1,0.26,0.34,14.4,67.0,35.0,189.0,0.9986,3.07,0.53,9.1,7
7.1,0.26,0.34,14.4,67.0,35.0,189.0,0.9986,3.07,0.53,9.1,7
5.9,0.24,0.26,12.3,53.0,34.0,134.0,0.9972,3.34,0.45,9.5,6
6.5,0.21,0.37,2.5,48.0,70.0,138.0,0.9917,3.33,0.75,11.4,7
9.0,0.27,0.35,4.9,28.0,27.0,95.0,0.9932,3.04,0.4,11.3,6
7.3,0.34,0.21,3.2,0.05,14.0,136.0,0.9936,3.25,0.44,10.2,5
6.6,0.27,0.25,3.1,52.0,41.0,188.0,0.9915,3.24,0.4,11.3,5
7.1,0.28,0.26,1.9,49.0,12.0,86.0,0.9934,3.15,0.38,9.4,5
6.8,0.25,0.34,14.0,32.0,47.0,133.0,0.9952,3.37,0.5,12.2,7
7.0,0.57,0.1,8.3,94.0,23.0,188.0,0.9972,3.4,0.47,9.2,4
7.1,0.28,0.26,1.9,49.0,12.0,86.0,0.9934,3.15,0.38,9.4,5
7.1,0.17,0.38,7.4,52.0,49.0,182.0,0.9958,3.35,0.52,9.6,6
7.8,0.28,0.22,1.4,56.0,24.0,130.0,0.9944,3.28,0.48,9.5,5
6.8,0.22,0.37,1.7,36.0,38.0,195.0,0.9908,3.35,0.72,12.5,6
7.1,0.17,0.38,7.4,52.0,49.0,182.0,0.9958,3.35,0.52,9.6,6
6.1,0.14,0.25,1.3,47.0,37.0,173.0,0.9925,3.35,0.46,10.0,6
6.4,0.24,0.5,11.6,47.0,60.0,211.0,0.9966,3.18,0.57,9.3,5
7.8,0.42,0.26,9.2,58.0,34.0,199.0,0.9972,3.14,0.55,9.3,6
6.6,0.28,0.36,1.7,38.0,22.0,101.0,0.9912,3.29,0.57,11.6,6
6.7,0.31,0.3,2.1,38.0,18.0,130.0,0.9928,3.36,0.63,10.6,6
6.4,0.32,0.5,10.7,47.0,57.0,206.0,0.9968,3.08,0.6,9.4,5
6.1,0.28,0.25,6.9,56.0,44.0,201.0,0.9955,3.19,0.4,9.1,6
5.9,0.29,0.25,12.0,57.0,48.0,224.0,0.9981,3.23,0.41,9.0,6
6.8,0.34,0.69,1.3,58.0,12.0,171.0,0.9931,3.06,0.47,9.7,5
6.4,0.27,0.32,4.5,0.24,61.0,174.0,0.9948,3.12,0.48,9.4,5
8.1,0.46,0.31,1.7,52.0,50.0,183.0,0.9923,3.03,0.42,11.2,5
6.2,0.36,0.26,13.2,51.0,54.0,201.0,0.9976,3.25,0.46,9.0,5
6.8,0.22,0.35,5.5,43.0,21.0,114.0,0.9938,3.3,0.53,10.7,7
6.8,0.67,0.3,13.0,0.29,22.0,193.0,0.9984,3.08,0.67,9.0,4
7.2,0.28,0.3,10.7,44.0,61.0,222.0,0.9972,3.14,0.5,9.1,6
6.7,0.17,0.37,2.0,39.0,34.0,125.0,0.9922,3.26,0.6,10.8,7
6.9,0.2,0.34,1.9,43.0,25.0,136.0,0.9935,3.31,0.6,10.1,4
6.1,0.36,0.16,6.4,37.0,36.0,198.0,0.9944,3.17,0.62,9.9,6
6.0,0.36,0.16,6.3,36.0,36.0,191.0,0.9942,3.17,0.62,9.8,5
5.9,0.37,0.14,6.3,36.0,34.0,185.0,0.9944,3.17,0.63,9.8,5
7.6,0.29,0.58,17.5,41.0,51.0,225.0,0.9997,3.16,0.66,9.5,6
6.3,0.34,0.28,14.7,47.0,49.0,198.0,0.9977,3.23,0.46,9.5,5
6.7,0.19,0.34,1.0,22.0,22.0,94.0,0.9912,3.23,0.57,11.1,6
7.5,0.31,0.51,14.8,39.0,62.0,204.0,0.9982,3.06,0.6,9.5,5
7.5,0.31,0.51,14.8,39.0,62.0,204.0,0.9982,3.06,0.6,9.5,5
7.4,0.31,0.48,14.2,42.0,62.0,204.0,0.9983,3.06,0.59,9.4,5
5.9,0.34,0.22,2.4,0.03,19.0,135.0,0.9894,3.41,0.78,13.9,7
6.6,0.38,0.18,1.2,42.0,20.0,84.0,0.9927,3.22,0.45,10.1,4
6.4,0.33,0.28,1.1,38.0,30.0,110.0,0.9917,3.12,0.42,10.5,6
5.6,0.25,0.26,3.6,37.0,18.0,115.0,0.9904,3.42,0.5,12.6,6
6.2,0.31,0.21,6.3,41.0,50.0,218.0,0.9941,3.15,0.6,10.0,5
7.2,0.18,0.45,4.4,46.0,57.0,166.0,0.9943,3.13,0.62,11.2,6
7.7,0.2,0.44,13.9,0.05,44.0,130.0,0.99855,3.11,0.48,10.0,6
6.2,0.47,0.21,1.0,44.0,13.0,98.0,0.99345,3.14,0.46,9.2,5
8.2,0.27,0.43,1.6,35.0,31.0,128.0,0.9916,3.1,0.5,12.3,6
8.2,0.27,0.43,1.6,35.0,31.0,128.0,0.9916,3.1,0.5,12.3,6
6.4,0.31,0.39,7.5,0.04,57.0,213.0,0.99475,3.32,0.43,10.0,5
6.0,0.39,0.26,2.7,38.0,39.0,187.0,0.99325,3.41,0.5,10.8,6
6.2,0.21,0.27,1.7,38.0,41.0,150.0,0.9933,3.49,0.71,10.5,7
7.7,0.42,0.31,9.2,48.0,22.0,221.0,0.9969,3.06,0.61,9.2,6
7.0,0.27,0.41,18.75,42.0,34.0,157.0,1.0002,2.96,0.5,9.1,5
